sample_id,system,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
38802811,BERTS2S,0.689655172413793,0.6666666666666666,0.689655172413793,0.689655172413793,0.9239929914474487,0.9241151213645935,0.9240540862083435,0.05669739873742439,0.0,0.01784830626526839,0.0704604232062896,0.7838955518344174,0.010869565217391304,['NULL']
24553569,BERTS2S,0.4324324324324324,0.34285714285714286,0.4324324324324324,0.4324324324324324,0.8950059413909912,0.9063674211502075,0.9006508588790894,1.1383640881213204,0.3333333333333333,0.3733819918226931,0.45405886322259903,0.6749721321362805,0.014492753623188406,['NULL']
39860898,TConvS2S,0.7222222222222222,0.5882352941176471,0.7222222222222222,0.7222222222222222,0.9554575681686401,0.9562591314315796,0.9558581709861755,0.033268168542857995,0.0,0.012807289769793402,0.05457644088892266,0.88630345021144,0.009900990099009901,['NULL']
27786442,PtGen,0.40625,0.22580645161290322,0.34375,0.34375,0.8391900062561035,0.884506106376648,0.8612523674964905,0.10071622411046453,0.0,0.0644050725724145,0.10057154794534047,0.9924839093134954,0.0,['NULL']
28783667,TConvS2S,0.38095238095238104,0.2,0.2380952380952381,0.2380952380952381,0.8490231037139893,0.8080986738204956,0.8280555605888367,1.4963547255102243,0.3333333333333333,0.6136794097103033,0.7055431591967741,0.8435294048268666,0.015503875968992248,['NULL']
37576755,TConvS2S,0.3636363636363636,0.06451612903225808,0.24242424242424243,0.24242424242424243,0.8624504804611206,0.8558613657951355,0.8591433167457581,0.3094283473113398,0.3333333333333333,0.11146955513342328,0.2230301300684611,0.7298672795295715,0.020833333333333332,['extrinsic']
15291712,PtGen,0.3111111111111111,0.0,0.22222222222222224,0.22222222222222224,0.8439965844154358,0.8572468161582947,0.8505700826644897,0.8211066989171466,0.3333333333333333,0.18867553620221242,0.3970082054535548,0.7625508678284331,0.006289308176100629,['NULL']
40873665,TConvS2S,0.7692307692307693,0.5945945945945945,0.6666666666666667,0.6666666666666667,0.9341641068458557,0.9626988172531128,0.9482167959213257,0.05779302223515518,0.0,0.023731980408358343,0.10512722531954448,0.8212347943936625,0.008064516129032258,['NULL']
24978479,BERTS2S,0.4210526315789474,0.1111111111111111,0.4210526315789474,0.4210526315789474,0.946912407875061,0.9278603792190552,0.9372895956039429,0.061986010065643714,0.0,0.030227251810337377,0.06071595847606659,0.57094106148271,0.3058823529411765,['NULL']
34832083,Gold,0.28571428571428575,0.18181818181818182,0.28571428571428575,0.28571428571428575,0.916694700717926,0.8739686012268066,0.8948219418525696,0.5825880144769263,0.6666666666666666,0.23309044845727833,0.42963801821072894,0.7950771198553196,0.0,['NULL']
19577896,Gold,0.38095238095238104,0.25,0.38095238095238104,0.38095238095238104,0.9292174577713013,0.8934021592140198,0.910957932472229,0.1059760658963132,0.3333333333333333,0.045746976438320104,0.14710541363456286,0.7433739364749253,0.010101010101010102,['NULL']
35289959,Gold,0.4615384615384615,0.2162162162162162,0.35897435897435903,0.35897435897435903,0.9483776092529297,0.9085242748260498,0.9280232787132263,0.09069508805307762,0.0,0.029706822363868637,0.11641085768739383,0.6083806455135345,0.10638297872340426,['NULL']
24553569,TConvS2S,0.34285714285714286,0.06060606060606061,0.2285714285714286,0.2285714285714286,0.8770800828933716,0.9021806120872498,0.8894532918930054,0.35728728640654744,0.0,0.13272417416041216,0.2510425845781962,0.6351196115863496,0.021739130434782608,['NULL']
26381454,Gold,0.3829787234042554,0.1333333333333333,0.2978723404255319,0.2978723404255319,0.9005947113037109,0.8738443851470947,0.8870179057121277,0.14965311450964217,0.0,0.05565156791243995,0.14884240669198334,0.882846942578239,0.0,['NULL']
38184840,TranS2S,0.22857142857142856,0.06060606060606061,0.17142857142857143,0.17142857142857143,0.9022432565689087,0.891018271446228,0.8965955972671509,0.45746124753711165,0.3333333333333333,0.2207781113266549,0.340255210796992,0.8433634299750722,0.0,['NULL']
39037666,TConvS2S,0.34285714285714286,0.18181818181818185,0.2857142857142857,0.2857142857142857,0.9012323617935181,0.8716046810150146,0.8861709833145142,0.10320339911697296,0.0,0.05350231667515259,0.1276621868213018,0.7631778952557496,0.011235955056179775,['NULL']
35341528,TConvS2S,0.5454545454545454,0.19999999999999998,0.5454545454545454,0.5454545454545454,0.9207555055618286,0.8851293325424194,0.9025910496711731,0.1986437637123415,0.0,0.08716972851239128,0.19867050647735596,0.6296275073084338,0.034482758620689655,['NULL']
33960105,TranS2S,0.12121212121212122,0.0,0.12121212121212122,0.12121212121212122,0.8977361917495728,0.8900839686393738,0.8938937187194824,0.5757467890589487,0.6666666666666666,0.19335072681814477,0.32425642013549805,0.6595804092558948,0.02727272727272727,['NULL']
38345826,BERTS2S,0.46153846153846156,0.19047619047619047,0.18461538461538463,0.18461538461538463,0.8668233156204224,0.8904471397399902,0.8784764409065247,1.2850685251568692,1.0,0.44227671005120633,0.644269160926342,0.5829884253541628,0.244,['NULL']
38550016,TConvS2S,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.8453972339630127,0.8758281469345093,0.8603436350822449,0.7955651975276758,0.6666666666666666,0.38110057466046654,0.44762398892392713,0.9190172444029552,0.0,['NULL']
35521849,Gold,0.3,0.10526315789473685,0.2,0.2,0.846340000629425,0.8563257455825806,0.8513035178184509,0.17224992808587483,0.3333333333333333,0.07109753165970789,0.19490002592404684,0.7523899287694976,0.10714285714285714,['NULL']
40422011,Gold,0.30303030303030304,0.06451612903225808,0.12121212121212122,0.12121212121212122,0.8927412629127502,0.8600273132324219,0.8760790228843689,0.5248962378303992,0.3333333333333333,0.21268164179912744,0.31497710570693016,0.7603378197649021,0.01098901098901099,['NULL']
34934781,PtGen,0.45,0.15789473684210528,0.35000000000000003,0.35000000000000003,0.8767381906509399,0.8484646081924438,0.86236971616745,0.2779133355416435,0.6666666666666666,0.12317615867158742,0.26146482676267624,0.7766952997929343,0.0,['NULL']
40415756,PtGen,0.31578947368421056,0.16666666666666663,0.21052631578947367,0.21052631578947367,0.902643620967865,0.891004204750061,0.8967861533164978,0.11799128409854032,0.0,0.04601140275515155,0.16948785105099282,0.8027711113293967,0.0,['NULL']
12620805,Gold,0.96,0.9166666666666666,0.96,0.96,0.9618110656738281,0.9553725719451904,0.9585810303688049,0.14445492327202136,0.3333333333333333,0.07962953083715683,0.11101026336352031,0.698808474914871,0.0072992700729927005,['NULL']
21712349,Gold,0.4666666666666667,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.933516263961792,0.9031720757484436,0.9180935621261597,0.6282958497994307,0.6666666666666666,0.2006413621233614,0.4000480821511398,0.5630030404495937,0.43010752688172044,['NULL']
40419819,TranS2S,0.24390243902439024,0.0,0.14634146341463414,0.14634146341463414,0.8511860966682434,0.8787994980812073,0.864772379398346,0.6129344005233188,0.0,0.2980294153116738,0.4086613754431407,0.6992516629397869,0.026785714285714284,['NULL']
34125832,Gold,0.4,0.12121212121212122,0.28571428571428575,0.28571428571428575,0.9189599752426147,0.898097038269043,0.9084087610244751,1.7340102501484307,0.6666666666666666,0.5798841586253346,0.6692178423206011,0.9302812922332022,0.0,['NULL']
21197406,Gold,0.2857142857142857,0.07692307692307693,0.2857142857142857,0.2857142857142857,0.918138325214386,0.9092345237731934,0.9136647582054138,0.007795122486185746,0.0,0.002000467685546664,0.007144232590993245,0.4523003723067738,0.9213483146067416,['NULL']
37576654,BERTS2S,0.2105263157894737,0.0,0.2105263157894737,0.2105263157894737,0.8678354024887085,0.8778040409088135,0.8727912902832031,0.05236566562600611,0.0,0.01858135019517804,0.09134356180826823,0.7626156781603688,0.0,['NULL']
34774405,TConvS2S,0.5,0.10526315789473685,0.25,0.25,0.8770818114280701,0.8771448135375977,0.8771132826805115,0.8391236280060936,0.6666666666666666,0.2831254897496288,0.5063934102654457,0.9464855832830276,0.0,['NULL']
34907832,Gold,0.48275862068965514,0.2962962962962963,0.20689655172413793,0.20689655172413793,0.9447171688079834,0.8927724361419678,0.9180105924606323,0.10780539641309549,0.3333333333333333,0.02774457673533472,0.08645416454722483,0.8056752671275222,0.0,['NULL']
39006759,TranS2S,0.41025641025641024,0.21621621621621623,0.20512820512820512,0.20512820512820512,0.8707990646362305,0.8981139659881592,0.8842455744743347,0.08873227263301207,0.0,0.041753747287216376,0.13930622736612955,0.6059800829324458,0.06666666666666667,['NULL']
33183140,TranS2S,0.4897959183673469,0.1702127659574468,0.44897959183673475,0.44897959183673475,0.912205159664154,0.8592471480369568,0.8849345445632935,0.14662391047822373,0.0,0.06459686521068762,0.14385207494099936,0.6914180993598743,0.08759124087591241,['NULL']
31873298,BERTS2S,0.1,0.052631578947368425,0.1,0.1,0.8286643028259277,0.8235723972320557,0.8261104822158813,0.3832857611103025,0.6666666666666666,0.15032091476457807,0.28663309911886853,0.8665082199960693,0.0,['intrinsic']
37618111,Gold,0.6285714285714286,0.4848484848484849,0.6285714285714286,0.6285714285714286,0.9218282699584961,0.9631571173667908,0.9420396089553833,0.29271543822470963,0.3333333333333333,0.07074358670902717,0.1763817568620046,0.7705739080425231,0.008064516129032258,['NULL']
32843295,Gold,0.5714285714285715,0.23076923076923075,0.35714285714285715,0.35714285714285715,0.9289230108261108,0.8938639163970947,0.9110563397407532,0.0317328654561747,0.3333333333333333,0.01094696700628611,0.040023927887280784,0.9154603203137716,0.0,['NULL']
34832083,PtGen,0.28571428571428575,0.06060606060606061,0.2285714285714286,0.2285714285714286,0.903634250164032,0.8790211081504822,0.8911578059196472,0.37312465971375613,0.3333333333333333,0.1519389114263429,0.30808813373247784,0.7612524018568151,0.0,['NULL']
35289959,PtGen,0.2777777777777778,0.058823529411764705,0.2777777777777778,0.2777777777777778,0.8912864923477173,0.8352229595184326,0.8623444437980652,0.383142273475417,0.3333333333333333,0.17251341132234288,0.3434564272562663,0.6295908863874192,0.10638297872340426,['NULL']
37900100,BERTS2S,0.6000000000000001,0.3333333333333333,0.6000000000000001,0.6000000000000001,0.9412832260131836,0.9674675464630127,0.9541957974433899,0.3320685057257886,0.3333333333333333,0.1304379724706185,0.2689077630639076,0.8245888368724144,0.00684931506849315,['NULL']
32979370,PtGen,0.29411764705882354,0.18749999999999997,0.1764705882352941,0.1764705882352941,0.9088499546051025,0.876652717590332,0.8924610018730164,0.3193960749982256,0.6666666666666666,0.1262259998473028,0.26698528230190277,0.7153268798309214,0.0,['NULL']
37913436,TConvS2S,0.5238095238095238,0.15,0.3333333333333333,0.3333333333333333,0.8955525755882263,0.9062896966934204,0.9008891582489014,0.5500830652894216,0.3333333333333333,0.15028119551741898,0.29885673771301907,0.6929252058059185,0.06993006993006994,['NULL']
35426361,Gold,0.25,0.06666666666666667,0.25,0.25,0.891819953918457,0.9038642048835754,0.8978017568588257,0.39389251838034617,0.3333333333333333,0.1920713546815469,0.34262975056966144,0.9511590114995545,0.0,['NULL']
27775709,Gold,0.5,0.20000000000000004,0.3125,0.3125,0.8958743214607239,0.900902271270752,0.8983812928199768,0.1594260930864148,0.3333333333333333,0.05401685627783898,0.197296013434728,0.8252388159839474,0.0,['NULL']
35035707,BERTS2S,0.75,0.4000000000000001,0.5625000000000001,0.5625000000000001,0.9362894892692566,0.8947322368621826,0.9150392413139343,0.2988076345901233,0.0,0.11907971957705793,0.13150215983235589,0.6336129368455322,0.18518518518518517,['extrinsic']
22299596,Gold,0.4878048780487805,0.358974358974359,0.3414634146341463,0.3414634146341463,0.9347538948059082,0.9205799102783203,0.9276127815246582,0.0003070916067474691,0.0,0.00010427454650101459,0.0033839624375104904,0.4657962424617236,0.9897959183673469,['NULL']
35521849,PtGen,0.28571428571428575,0.049999999999999996,0.23809523809523808,0.23809523809523808,0.8761002421379089,0.8592747449874878,0.867605984210968,1.1247257031124824,0.6666666666666666,0.4425101381823359,0.588366207977136,0.7600137277229412,0.10810810810810811,['NULL']
19311364,BERTS2S,0.5641025641025641,0.21621621621621623,0.46153846153846156,0.46153846153846156,0.9224917888641357,0.9272885322570801,0.9248839616775513,2.2425540212836332,0.6666666666666666,0.677716913789185,0.6086478549210975,0.9777418435901725,0.0,['NULL']
22534665,TConvS2S,0.358974358974359,0.27027027027027023,0.358974358974359,0.358974358974359,0.876107931137085,0.864540696144104,0.8702858686447144,0.4336908990475416,0.3333333333333333,0.1579409970229654,0.2951717699567477,0.7130118136254835,0.014084507042253521,['intrinsic']
34461949,BERTS2S,0.2608695652173913,0.04545454545454545,0.17391304347826086,0.17391304347826086,0.8844907283782959,0.8602776527404785,0.8722161650657654,0.18699577082933203,0.3333333333333333,0.07479034164659913,0.22534626722335815,0.8361634762122714,0.006896551724137931,['NULL']
35337082,Gold,0.5333333333333332,0.23255813953488372,0.4,0.4,0.880489706993103,0.8737926483154297,0.8771283626556396,0.93445897288239,0.6666666666666666,0.23671500595400094,0.3989880432685216,0.4384892245057885,0.8396946564885496,['NULL']
40682974,TranS2S,0.4117647058823529,0.125,0.3529411764705882,0.3529411764705882,0.8760595321655273,0.8541561365127563,0.8649691939353943,0.920634064596519,0.6666666666666666,0.268590548124143,0.4986722966035207,0.9156558254385383,0.0,['NULL']
14844413,TranS2S,0.5294117647058824,0.0625,0.23529411764705882,0.23529411764705882,0.916293740272522,0.893402099609375,0.9047031402587891,0.2305320843940766,0.3333333333333333,0.08240322605998555,0.23377451300621033,0.7552508034380563,0.012048192771084338,['NULL']
37539801,TConvS2S,0.5555555555555556,0.375,0.5555555555555556,0.5555555555555556,0.9242814779281616,0.9248740077018738,0.9245776534080505,0.5435338266578474,0.3333333333333333,0.2546271642749925,0.33870283762613934,0.4683138621704919,0.8035714285714286,['NULL']
12620805,PtGen,0.43478260869565216,0.0909090909090909,0.30434782608695654,0.30434782608695654,0.8291308879852295,0.821900486946106,0.8254998326301575,0.13633946903529093,0.3333333333333333,0.04834024692274746,0.18726138273874918,0.698808474914871,0.0072992700729927005,['NULL']
37551923,BERTS2S,0.45714285714285713,0.12121212121212122,0.34285714285714286,0.34285714285714286,0.8922914266586304,0.9155989289283752,0.9037948846817017,0.06895025891356989,0.6666666666666666,0.025368187530898516,0.1523331254720688,0.7823928480665983,0.009174311926605505,['NULL']
26065545,TConvS2S,0.04878048780487805,0.0,0.04878048780487805,0.04878048780487805,0.8613406419754028,0.8185302019119263,0.8393899202346802,0.29901354267243835,0.3333333333333333,0.12345602153848399,0.23993698755900064,0.7165127798463359,0.015151515151515152,['NULL']
36249926,TranS2S,0.3157894736842105,0.1111111111111111,0.2105263157894737,0.2105263157894737,0.8765848875045776,0.8860597610473633,0.8812968134880066,1.7077856760875747,1.0,0.617867907860517,0.6756356389572223,0.9257163731381297,0.0,['NULL']
36892561,Gold,0.5957446808510638,0.4888888888888889,0.5957446808510638,0.5957446808510638,0.9097007513046265,0.8655660152435303,0.8870847225189209,0.494071742144796,0.6666666666666666,0.18270101133212338,0.37912054856618244,0.8018482202250098,0.010416666666666666,['NULL']
24553569,TranS2S,0.4,0.12121212121212122,0.2285714285714286,0.2285714285714286,0.8834437131881714,0.9018645882606506,0.8925591111183167,0.23974596040760457,0.0,0.08830318798226533,0.26092801491419476,0.6351196115863496,0.021739130434782608,['NULL']
36404868,PtGen,0.12,0.0,0.08,0.08,0.8398668766021729,0.8454477787017822,0.8426480889320374,0.15323379190643638,0.3333333333333333,0.0780126532566222,0.15520846843719482,0.7426471445542663,0.007462686567164179,['NULL']
35039462,TConvS2S,0.29411764705882354,0.125,0.29411764705882354,0.29411764705882354,0.906462550163269,0.9289120435714722,0.9175499677658081,1.231048321944475,0.3333333333333333,0.37042332026308983,0.39998695083583397,0.7762732681988171,0.009433962264150943,['NULL']
26503920,TConvS2S,0.22857142857142854,0.060606060606060615,0.22857142857142854,0.22857142857142854,0.8631240129470825,0.8843764066696167,0.8736209869384766,0.2873652521980499,0.3333333333333333,0.09064537340170076,0.21617982940127453,0.9326616718265544,0.0,['NULL']
34907832,PtGen,0.4375,0.26666666666666666,0.4375,0.4375,0.9615171551704407,0.9014219045639038,0.9305002093315125,0.14719668295750984,0.3333333333333333,0.06374136007768837,0.15645650797523558,0.8056752671275222,0.0,['NULL']
35998182,TranS2S,0.30769230769230765,0.08333333333333334,0.30769230769230765,0.30769230769230765,0.8869518041610718,0.8559557199478149,0.871178150177002,0.0383274541128648,0.0,0.023964409298181184,0.024557195041173447,0.8488768238187488,0.0,['NULL']
37546354,TConvS2S,0.31578947368421056,0.11111111111111112,0.31578947368421056,0.31578947368421056,0.8748171329498291,0.8430874943733215,0.8586593270301819,0.10442542994454344,0.3333333333333333,0.04023354120319153,0.18170579274495444,0.9429117088415184,0.0,['NULL']
27387425,TranS2S,0.37837837837837834,0.17142857142857143,0.37837837837837834,0.37837837837837834,0.8777178525924683,0.8577532768249512,0.8676207661628723,0.08360940643385435,0.3333333333333333,0.03438868276246281,0.10970568905274074,0.7565405143470298,0.0,['NULL']
35086370,TranS2S,0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.8745533227920532,0.8583182096481323,0.8663597106933594,0.03608365274839824,0.0,0.012380464236892591,0.08608476320902507,0.8032495161252362,0.008928571428571428,['NULL']
40407620,TranS2S,0.6,0.36842105263157887,0.5500000000000002,0.5500000000000002,0.8836135864257812,0.8695124387741089,0.8765062689781189,0.9224119042260265,1.0,0.44632152659526647,0.5313109380658716,0.7640203383930942,0.008771929824561403,['NULL']
38329319,BERTS2S,0.6285714285714287,0.24242424242424243,0.5142857142857143,0.5142857142857143,0.9223684668540955,0.9262709617614746,0.9243155717849731,0.14501562021740186,0.0,0.04964612034446044,0.13336006303628287,0.8828871003512677,0.0,['NULL']
37839562,BERTS2S,0.17391304347826084,0.09523809523809523,0.17391304347826084,0.17391304347826084,0.8117656111717224,0.8130936026573181,0.8124290704727173,0.6560431321987245,0.3333333333333333,0.2442725676926514,0.3735584318637848,0.6624665484458458,0.13445378151260504,['NULL']
37618111,PtGen,0.7555555555555555,0.6511627906976744,0.7555555555555555,0.7555555555555555,0.9576719999313354,0.9449431300163269,0.9512649774551392,0.01773582677603509,0.6666666666666666,0.006173333369236342,0.05542649328708649,0.7705739080425231,0.008064516129032258,['NULL']
33675471,BERTS2S,0.5405405405405405,0.22857142857142856,0.5405405405405405,0.5405405405405405,0.8997681736946106,0.9251701831817627,0.9122924208641052,0.09050901398118029,0.0,0.051078088115541515,0.09805746873219807,0.6266620632045525,0.2231404958677686,['NULL']
38056497,TranS2S,0.3636363636363636,0.04761904761904762,0.27272727272727276,0.27272727272727276,0.9226459264755249,0.8964245319366455,0.9093462824821472,0.013734977222275539,0.0,0.005993242897767988,0.023849811404943466,0.6332571242658895,0.0967741935483871,['NULL']
33945697,BERTS2S,0.4210526315789474,0.0,0.4210526315789474,0.4210526315789474,0.8910041451454163,0.9138385653495789,0.9022769331932068,0.002349241130745809,0.3333333333333333,0.0008354514806711439,0.020870099465052288,0.7539566397666931,0.0,['NULL']
30802827,Gold,0.25,0.2,0.25,0.25,0.8726664781570435,0.8639712333679199,0.8682971000671387,0.4037216538428954,0.6666666666666666,0.12300300954694104,0.2709959149360657,0.7390830525711402,0.029850746268656716,['NULL']
35903736,BERTS2S,0.34285714285714286,0.1212121212121212,0.34285714285714286,0.34285714285714286,0.9081337451934814,0.8955737352371216,0.9018099904060364,0.8476140904189703,0.6666666666666666,0.34926376869760783,0.4182284151514371,0.7571082912516176,0.008771929824561403,['NULL']
36086291,PtGen,0.22727272727272724,0.04761904761904762,0.13636363636363635,0.13636363636363635,0.8488426208496094,0.8328913450241089,0.8407913446426392,1.1014890015145336,0.3333333333333333,0.28174213944642224,0.356518154963851,0.7424717054917263,0.007692307692307693,['NULL']
38329319,TConvS2S,0.4666666666666667,0.21428571428571427,0.4666666666666667,0.4666666666666667,0.885221540927887,0.9148094654083252,0.8997723460197449,1.1803400706416645,0.6666666666666666,0.4385191840387674,0.542721526697278,0.8898695325942788,0.0,['NULL']
33928485,Gold,0.6382978723404256,0.2222222222222222,0.425531914893617,0.425531914893617,0.9335993528366089,0.9169496297836304,0.9251996278762817,0.6768783613128946,0.6666666666666666,0.23600083988305276,0.4336605792244275,0.6271358256277285,0.08421052631578947,['NULL']
37839562,TConvS2S,0.4545454545454545,0.23809523809523808,0.3636363636363636,0.3636363636363636,0.8935372829437256,0.8960000276565552,0.8947669267654419,0.9464092161134774,0.6666666666666666,0.35923437426561217,0.43237714420320117,0.6624665484458458,0.13445378151260504,['NULL']
38316455,Gold,0.7307692307692308,0.44,0.6538461538461539,0.6538461538461539,0.9135864973068237,0.9064129590988159,0.9099855422973633,0.043215923363409854,0.0,0.014607756801870013,0.09931972622871399,0.7057374345931368,0.018867924528301886,['NULL']
36207647,BERTS2S,0.8148148148148148,0.64,0.8148148148148148,0.8148148148148148,0.9767666459083557,0.9794362783432007,0.9780996441841125,0.020772314601107764,0.0,0.007966688400143668,0.07095825423796971,0.6070006126230889,0.10989010989010989,['NULL']
36081635,BERTS2S,0.3018867924528302,0.0,0.1509433962264151,0.1509433962264151,0.8831045627593994,0.8695544004440308,0.8762770891189575,0.4660523235395769,0.0,0.11611285272824212,0.2619047860304515,0.7889901920954387,0.0,['NULL']
29450120,Gold,0.5294117647058824,0.37500000000000006,0.47058823529411764,0.47058823529411764,0.910047173500061,0.8973539471626282,0.9036559462547302,0.22288901456049878,0.3333333333333333,0.09270982995579914,0.1839600962897142,0.7035807518438361,0.05747126436781609,['NULL']
34279049,BERTS2S,0.6428571428571428,0.4615384615384615,0.5714285714285714,0.5714285714285714,0.9153292179107666,0.9116677641868591,0.9134947657585144,0.2253316711698133,0.0,0.07715828012017918,0.1560189388692379,0.7649512961506844,0.09090909090909091,['NULL']
39438081,PtGen,0.22727272727272724,0.09523809523809523,0.18181818181818182,0.18181818181818182,0.8530644178390503,0.8235521912574768,0.83804851770401,0.9927642026174385,0.3333333333333333,0.3316826172513267,0.4459609476228555,0.8197667998652305,0.0064516129032258064,['NULL']
13599161,PtGen,0.34285714285714286,0.12121212121212122,0.34285714285714286,0.34285714285714286,0.8806044459342957,0.8658150434494019,0.8731471300125122,2.7704390432748522,0.6666666666666666,0.7178087158249297,0.6737282994824151,0.6990760444980306,0.020618556701030927,['NULL']
