sample_id,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
29347895,0.4516129032258065,0.3448275862068966,0.4516129032258065,0.4516129032258065,0.9194684028625488,0.8975988626480103,0.9084020256996155,0.07767003626787433,0.0,0.03082565709436418,0.12886682773629823,0.6747412040625533,0.1095890410958904,['extrinsic']
39856848,0.4090909090909091,0.14285714285714282,0.31818181818181823,0.31818181818181823,0.8721990585327148,0.8479113578796387,0.859883725643158,0.7116466066441394,0.3333333333333333,0.3442509487100623,0.4847104847431183,0.7121107928369237,0.013793103448275862,['extrinsic']
33055691,0.6060606060606061,0.2580645161290323,0.5454545454545455,0.5454545454545455,0.9299579858779907,0.9108944535255432,0.9203274846076965,0.12172217650473836,0.0,0.03904472525659563,0.14476312926854007,0.8831544986792973,0.0,['extrinsic']
40285994,0.3157894736842105,0.05555555555555555,0.21052631578947367,0.21052631578947367,0.8357515335083008,0.8412975668907166,0.8385154008865356,0.39982501291407857,0.3333333333333333,0.16956237602099097,0.28443583349386853,0.7962534690456551,0.006329113924050633,['intrinsic']
35644259,0.37209302325581395,0.14634146341463414,0.32558139534883723,0.32558139534883723,0.8992316722869873,0.8803338408470154,0.889682412147522,1.1629100410822388,1.0,0.534768554651197,0.6938144067923228,0.6836391014437522,0.12903225806451613,['intrinsic']
33847273,0.19672131147540983,0.03389830508474576,0.13114754098360656,0.13114754098360656,0.8315199017524719,0.8525991439819336,0.8419275879859924,0.3016182776340393,1.0,0.09325375412807042,0.2702812800804774,0.14120721723442958,1.0,['extrinsic']
30216408,0.3157894736842105,0.05555555555555555,0.2105263157894737,0.2105263157894737,0.8835151195526123,0.8550039529800415,0.8690257668495178,0.3049214628356783,0.3333333333333333,0.12703930700483976,0.2377430498600006,0.6998199423154196,0.0196078431372549,['intrinsic']
21326309,0.2,0.14285714285714288,0.2,0.2,0.9038413763046265,0.8635541200637817,0.8832386136054993,0.09993752017876568,0.3333333333333333,0.056483022612984275,0.1086083600918452,0.8164279494020675,0.0,['extrinsic']
32926574,0.4571428571428572,0.24242424242424243,0.4571428571428572,0.4571428571428572,0.9034062623977661,0.8845192193984985,0.8938629627227783,1.1310318371193322,0.6666666666666666,0.4365392921378866,0.4702763433257739,0.7543704053785047,0.0,['intrinsic']
36051192,0.1935483870967742,0.06666666666666667,0.16129032258064516,0.16129032258064516,0.8385308980941772,0.8396481275558472,0.8390891551971436,0.9042318212377122,0.6666666666666666,0.3187601666350471,0.34875032600636285,0.8450894140261264,0.0,['extrinsic']
36063085,0.3243243243243243,0.11428571428571427,0.21621621621621623,0.21621621621621623,0.8685522079467773,0.8576462864875793,0.8630648255348206,0.3926344953827443,0.6666666666666666,0.0956874111801607,0.18615235494022878,0.7203811627402099,0.016129032258064516,['extrinsic']
36053198,0.7567567567567567,0.6285714285714287,0.7027027027027027,0.7027027027027027,0.9519758820533752,0.9522868394851685,0.9521313309669495,2.7081902641920994,0.3333333333333333,0.4995050423358751,0.5611702957491312,0.7715897262096406,0.011494252873563218,['extrinsic']
33548633,0.43750000000000006,0.20000000000000004,0.31250000000000006,0.31250000000000006,0.8726232647895813,0.8858457803726196,0.8791847825050354,0.61063745766003,0.3333333333333333,0.3229510395150519,0.3824617452919483,0.6902438097878506,0.021052631578947368,['extrinsic']
40866012,0.6666666666666666,0.4,0.6190476190476191,0.6190476190476191,0.9226880669593811,0.9242289662361145,0.9234578609466553,0.6178224802755532,0.6666666666666666,0.19871528200169034,0.4407441411167383,0.6783462290106148,0.10344827586206896,['intrinsic']
40223602,0.6875,0.5333333333333333,0.6875,0.6875,0.9243428707122803,0.9302051663398743,0.9272648096084595,0.3794906407726928,0.3333333333333333,0.19448720258470842,0.2278889954711,0.7210966551188126,0.038834951456310676,['extrinsic']
37900100,0.56,0.25,0.56,0.56,0.9193792343139648,0.9442480802536011,0.931647777557373,0.748888316725565,0.3333333333333333,0.2722853305419463,0.44760940968990326,0.8296530278523763,0.006666666666666667,['NULL']
40965536,0.2631578947368421,0.05555555555555555,0.10526315789473685,0.10526315789473685,0.8608715534210205,0.8971883058547974,0.8786548376083374,0.39650774033077,0.6666666666666666,0.20395715482565266,0.28180801289272495,0.7880392749473529,0.007936507936507936,['intrinsic']
